stage,case_id,window,wc_eV,eta,signal_rms,error_rms_vs_qm,repeat_noise_rms,Q_accuracy,Q_repeat,Q_conservative
screen,s17_wc5_eta0p00017,60-70,5.0,0.00017,8.312394560865252e-05,3.59952411194208e-05,3.398480734106256e-05,2.309303758596133,2.4459148693839143,2.309303758596133
screen,s17_wc5_eta0p00017,70-75,5.0,0.00017,8.303836945767082e-05,2.906710759136569e-05,3.6798557007904e-05,2.8567813015677266,2.256565914794836,2.256565914794836
screen,s18_wc5_eta0p0002,0-10,5.0,0.0002,0.00011354378549422019,8.666848070700914e-07,1.0020022496814813e-06,131.00931799885302,113.3168967737485,113.3168967737485
screen,s18_wc5_eta0p0002,10-20,5.0,0.0002,0.0001197177799839308,3.4160272117175658e-06,3.0689333009636555e-06,35.04590934559246,39.00957376504045,35.04590934559246
screen,s18_wc5_eta0p0002,20-30,5.0,0.0002,9.465829609851851e-05,7.5344646684871835e-06,7.676561154721309e-06,12.56337381133736,12.330820297093693,12.330820297093693
screen,s18_wc5_eta0p0002,30-40,5.0,0.0002,0.00010262172661367695,1.1395192602809056e-05,1.2903502392293221e-05,9.005703562077523,7.9530133365162206,7.9530133365162206
screen,s18_wc5_eta0p0002,40-50,5.0,0.0002,9.754603951449514e-05,1.6154838704972007e-05,1.8792813797020154e-05,6.038193342312554,5.190603204399457,5.190603204399457
screen,s18_wc5_eta0p0002,50-60,5.0,0.0002,9.756584784398647e-05,2.4788350865249334e-05,3.176794046488471e-05,3.935955577454874,3.0712046930405426,3.0712046930405426
screen,s18_wc5_eta0p0002,60-70,5.0,0.0002,9.787527744879554e-05,4.853048297538974e-05,3.8117709640542334e-05,2.0167793817017854,2.5677113964028555,2.0167793817017854
screen,s18_wc5_eta0p0002,70-75,5.0,0.0002,9.777557646567982e-05,4.07300123570914e-05,5.52488223245861e-05,2.4005781193596016,1.76973141420553,1.76973141420553
screen,s19_wc5_eta0p00023,0-10,5.0,0.00023,0.00013056971774946116,8.916677767347343e-07,9.417075352076489e-07,146.43314601723557,138.65208981328817,138.65208981328817
screen,s19_wc5_eta0p00023,10-20,5.0,0.00023,0.00013768728391218163,3.6879145892251373e-06,3.723246987317165e-06,37.33472687096881,36.98043250453122,36.98043250453122
screen,s19_wc5_eta0p00023,20-30,5.0,0.00023,0.00010892130825504769,8.366738103036426e-06,9.329722105099103e-06,13.0183719047592,11.674657297189743,11.674657297189743
screen,s19_wc5_eta0p00023,30-40,5.0,0.00023,0.00011809745706050124,1.6111049320208303e-05,1.374248435263927e-05,7.3302151035171885,8.593603167379296,7.3302151035171885
screen,s19_wc5_eta0p00023,40-50,5.0,0.00023,0.00011226227675811059,1.7157511010895337e-05,1.9520342611424805e-05,6.543039761817548,5.751040286168239,5.751040286168239
screen,s19_wc5_eta0p00023,50-60,5.0,0.00023,0.0001122908275422428,2.4044157840424367e-05,2.7940049847782745e-05,4.670191748344509,4.01899166801787,4.01899166801787
screen,s19_wc5_eta0p00023,60-70,5.0,0.00023,0.00011265237762286358,4.53152673989468e-05,4.272535111546875e-05,2.485969610001282,2.6366635892215684,2.485969610001282
screen,s19_wc5_eta0p00023,70-75,5.0,0.00023,0.0001125389733417303,6.882691420099103e-05,6.45266840591312e-05,1.6351012485187064,1.7440687520623472,1.6351012485187064
screen,s20_wc5_eta0p00026,0-10,5.0,0.00026,0.00014759418927189451,8.865530300068096e-07,1.1439599829068643e-06,166.48094843323793,129.02041284420605,129.02041284420605
